"Subj","Controller","ItemNo","Scenario","Text","Answer","NullOrCorrect","AnswerTimes"
"1581696421","AcceptabilityJudgment","26","first-item6-d-ref","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/6_distributive.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/6_d_wrong.jpg?raw=true></td></table></center>Kontext: V centru města se stala dopravní nehoda. Naštěstí nebyl nikdo vážně zraněn. Někteří lidé byli přesto převezeni do nemocnice%2C kde byli ošetřeni zdravotníky.</p><center><p>Věta: <i>Doktor i doktorka ošetřili dva zraněné pacienty.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","26","first-item6-d-ref","NULL","levý","NULL","17510"
"1581696421","AcceptabilityJudgment","81","filler12-good-left","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:430px;max-height:430px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/12_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:450px;max-height:450px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/12_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Ve středověku se lidé scházeli na trzích%2C kde kupovali nebo prodávali různé předměty. Někteří prodávající předměty vyráběli přímo na místě.</p><center><p>Věta: <i>Dva vesničané vyrobili dva předměty ze železa. </i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","81","filler12-good-left","NULL","ani jeden","NULL","9334"
"1581696421","AcceptabilityJudgment","68","first-item16-nd-move-a","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/16_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/16_nd_wrong.jpeg?raw=true></td></table></center>Kontext: O víkendu se syn a otec vydali na zahradu za domem%2C aby pokáceli staré stromy a místo nich vysadili nové. Obzvláště jeden dub a jeden smrk byly velmi staré a měly být pokáceny.</p><center><p>Věta: <i>Na zahradě za domem byly dub i smrk pokáceny dvěma muži.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","68","first-item16-nd-move-a","NULL","levý","NULL","8624"
"1581696421","AcceptabilityJudgment","75","filler6-good-left","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/8_d_wrong_new.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/8_distributive_new.jpg?raw=true></td></table></center>Kontext: Večerní televizní zprávy informovaly občany o dvou zlodějích%2C kteří vykrádají obchody. Většinou se snaží získat pouze peníze nebo věci%2C které by mohli později prodat. Někdy se bohužel uchylují i k násilí.</p><center><p>Věta: <i>Pouze jeden zloděj bodl prodavače.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","75","filler6-good-left","NULL","levý","NULL","11007"
"1581696421","AcceptabilityJudgment","9","first-item1-d-move-abar","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/1_distributive.jpg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/1_d_wrong.jpg?raw=true></td></table></center>Kontext: Včera se konal v Praze večírek celebrit. Sešli se zde známí herci%2C zpěváci%2C modelky a samozřejmě novináři bulvárních časopisů. Večírku se zúčastnily také herečky Simona a Kamila. Šéfredaktoři přikázali novinářům pořídit fotografie ukazující temnou stránku celebrit. Novináři Karel a Jakub tedy doufali%2C že se jim pořadí pořídit kompromitující fotografie pozvaných osobností%2C které by mohly čtenáře časopisů zajímat.</p><center><p>Věta: <i> Simonu i Kamilu dva novináři vyfotili až po půlnoci.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","9","first-item1-d-move-abar","NULL","levý","NULL","28891"
"1581696421","AcceptabilityJudgment","79","filler10-good-left","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:330px;max-height:330px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/10_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:290px;max-height:290px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/10_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Na dětském dnu měly děti za úkol vyrobit vlajku a s pomocí rodičů ji pověsit. Za odměnu pak získaly sladkosti.</p><center><p>Věta: <i>Každé dítě vyrobilo jednu vlajku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","79","filler10-good-left","NULL","levý","NULL","4897"
"1581696421","AcceptabilityJudgment","31","first-item7-nd-svo","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_non-distributive.jpg?raw=true></td><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_nd_wrong%20new.jpg?raw=true></td></table></center>Kontext: V kině tento týden začali dávat nový film o válce mezi roboty a lidmi. Roboti mají různé barvy podle jejich vojenské hodnosti. Roboti se chovají brutálně a nerozlišují mezi vojáky a civilisty. Hlavní hrdina%2C který patří k vojenské jednotce%2C přežije%2C ale někteří jeho kamarádi zemřou.</p><center><p>Věta: <i>Dva roboti zabili vojáka i civilistu.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","31","first-item7-nd-svo","NULL","levý","NULL","9090"
"1581696421","AcceptabilityJudgment","78","filler9-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:390px;max-height:390px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_nd_wrong%20new.jpg?raw=true></td><td><img style=display:block;max-width:390px;max-height:390px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/7_non-distributive.jpg?raw=true></td></table></center>Kontext: Velmi oblíbenou počítačovou hrou se stali <i>Zabijáčtí roboti</i>. Tuto hru je možné hrát i s kamarády. Hráč si vybere jednoho robota. Úkolem je zabít určitý počet vojáků%2C a poté se hráč dostane na vyšší level hry.</p><center><p>Věta: <i>V prvním levelu hry každý robot zabil dva vojáky.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","78","filler9-bad","NULL","ani jeden","NULL","7258"
"1581696421","AcceptabilityJudgment","15","first-item3-nd-svo","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/3_non-distributive.jpg?raw=true></td><td><img style=display:block;max-width:600px;max-height:600px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/3_nd_f.jpg?raw=true></td></table></center>Kontext: Starosta města musel posílit policejní hlídky%2C protože se ve městě objevila skupina zlodějů%2C kteří rabovali obchody a okrádali občany. Zlodějům veleli Thomas a Robin. Starosta doufal%2C že se policistům podaří vůdce zlodějů chytit předtím%2C než začne jarní festival. K případu byli přidělení policisté Jaroslav a Svatopluk.</p><center><p>Věta: <i>Dva policisté uvěznili Robina i Thomase.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","15","first-item3-nd-svo","NULL","levý","NULL","31020"
"1581696421","AcceptabilityJudgment","80","filler11-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:450px;max-height:450px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_distributive.jpeg?raw=true></td><td><img style=display:block;max-width:450px;max-height:450px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_d_wrong.jpeg?raw=true></td></table></center>Kontext: Kniha <i>Jupiter</i> je po několik desetiletí oblíbenou dětskou knihou. Vyšla v několika edicích%2C ovšem pouze u jednoho nakladatelství.</p><center><p>Věta: <i>Pouze nakladatelství <i>Host<i> vydalo knihu <i>Jupiter</i>.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","80","filler11-bad","NULL","ani jeden","NULL","22684"
"1581696421","AcceptabilityJudgment","58","first-item14-nd-ref","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/14_nd.jpg?raw=true></td><td><img style=display:block;max-width:440px;max-height:440px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/14_nd_f.jpg?raw=true></td></table></center>Kontext: V jedné pohádce šel chalupník a statkář na trh koupit krávy. Cestou potkali mluvícího koně a mluvící prase%2C kteří jim řekli%2C že když je nakopnou%2C dají každému z nich zlatou minci.</p><center><p>Věta: <i>Chalupník i statkář nakopli dvě zvířata.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","58","first-item14-nd-ref","NULL","ani jeden","NULL","11195"
"1581696421","AcceptabilityJudgment","71","filler2-good-right","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:450px;max-height:450px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/3_d.jpg?raw=true></td><td><img style=display:block;max-width:600px;max-height:600px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/3_non-d_f.jpg?raw=true></td></table></center>Kontext: Policisté pronásledovali skupinu zlodějů aut. Ti byli po krátké honičce s policisty dopadeni v kradených autech. Některým policistům se podařilo dopadnout a zatknout více zlodějů%2C někteří zůstali s policejními psy a nezatkli žádného zločince.</p><center><p>Věta: <i>Pouze jeden policista zatkl jednoho zloděje.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","71","filler2-good-right","NULL","ani jeden","NULL","13411"
"1581696421","AcceptabilityJudgment","25","first-item5-nd-move-abar","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:290px;max-height:290px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/5_non-distribtive.jpg?raw=true></td><td><img style=display:block;max-width:270px;max-height:270px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/5_nd_wrong.jpg?raw=true></td></table></center>Kontext: V naší vesnici se rozmohlo rušení nočního klidu z důvodu otevření nové herny. Zastupitelé vesnice situaci projednali a rozhodli o nových vyhláškách: jedna říká%2C že rušení nočního klidu je nezákonné%2C a druhá upravuje zákon o hazardních hrách. Vyhlášky vyvěsili šéf policie a starosta.</p><center><p>Věta: <i>Vyhlášku o nočním klidu i vyhlášku o provozování hazardu dva úřednící pověsili na úřední desku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","25","first-item5-nd-move-abar","NULL","levý","NULL","10581"
"1581696421","AcceptabilityJudgment","74","filler5-bad","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:400px;max-height:400px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/4_d_wrong_new.jpg?raw=true></td><td><img style=display:block;max-width:320px;max-height:320px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/4_non-distributive_new.jpg?raw=true></td></table></center>Kontext: Starosta města uspořádal soutěž malířů. Prvním úkolem bylo natřít dva domy v určitém časovém limitu. Ti%2C kteří to zvládli%2C pokračovali do dalšího kola.</p><center><p>Věta: <i>Každý malíř zvládl natřít oba domy v daném limitu.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
"1581696421","AcceptabilityJudgment","74","filler5-bad","NULL","ani jeden","NULL","16338"
"1581696421","AcceptabilityJudgment","47","first-item11-nd-svo","<center><table><table cellspacing=100><tr><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_non-distributive.jpeg?raw=true></td><td><img style=display:block;max-width:350px;max-height:350px;width: auto;height: auto; src=https://github.com/MojmirDocekal/jan_2019_brn_vie/blob/master/11_nd_wrong.jpeg?raw=true></td></table></center>Kontext: Slavný spisovatel napsal román <i>Svět</i> a básnickou sbírku <i>Jupiter</i>. Oslovil dvě brněnská nakladatelství Host a Jota%2C která nakonec souhlasila%2C že mu knihy vydají.</p><center><p>Věta: <i>Dvě nakladatelství vydala román i básnickou sbírku.</i></p></p>Větě v daném kontextu odpovídá obrázek:</center>","","",""
